video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Month, Release_Day,TotalSecs,Date
Q9lpzKvTzSY,MavinRecords,Tiwa Savage ft. Wizkid - Bad ( Official Music Video ),Tiwa Savage ft. Wizkid - Bad ( Official Music Video ),2016-07-29 15:39:21,19436262,73639,0.0,2982.0,PT4M26S,hd,false,1900-01-01 15:39:21,July,Friday,266.0,2016-07-29
yDFCK0_3i8w,MavinRecords,Tiwa Savage signs with Roc Nation,,2016-07-28 20:28:05,42347,381,0.0,54.0,PT1M11S,hd,false,1900-01-01 20:28:05,July,Thursday,71.0,2016-07-28
Yq3BW-aBCVw,MavinRecords,D'Prince - Worldwide ( Official Music Video ),,2016-07-25 14:48:34,140178,1002,0.0,128.0,PT3M51S,hd,false,1900-01-01 14:48:34,July,Monday,231.0,2016-07-25
Tq8dDnVUT94,MavinRecords,Tiwa Savage's  Red Tour Begins With a Bang at One Africa Music Festival in Barclays Center.,Tiwa Savage's  Red Tour Begins With a Bang at One Africa Music Fest in Barclays Center.,2016-07-25 01:49:28,13877,143,0.0,11.0,PT46S,hd,false,1900-01-01 01:49:28,July,Monday,46.0,2016-07-25
qpEOdXj0D9s,MavinRecords,Don Jazzy and DJ Big N video bombing Tiwa Savage LOL,,2016-07-24 13:41:52,19911,169,0.0,9.0,PT26S,hd,false,1900-01-01 13:41:52,July,Sunday,26.0,2016-07-24
BJbgW9ZZjQ0,MavinRecords,Building the Bridge with Old Man Ebro of Apple Music,Building the Bridge with Old Man Ebro of Apple Music.  #AfricaToTheWorld #MavinsToTheWorld #TiwaSavageToTheWorld.   Catch Tiwa Savage performing tomorrow at Barclays Center for the One Africa Music Fest as she begins her US Tour #RedUSATour,2016-07-21 16:55:19,7843,103,0.0,7.0,PT46S,hd,false,1900-01-01 16:55:19,July,Thursday,46.0,2016-07-21
ZhgCM4iYFT8,MavinRecords,D'Prince - Worldwide Final Trailer,"World Premiere Alert!!!! Worldwide, The Motion Picture Music Video From D'Prince will premiere this Sunday at Club Escape in Lagos. Follow @dprincemavin on Instgram for additional announcements and surprises",2016-07-21 11:32:12,5207,30,0.0,5.0,PT24S,hd,false,1900-01-01 11:32:12,July,Thursday,24.0,2016-07-21
uXYHA64Q4jU,MavinRecords,Tiwa Savage Mix by DJ Big N - Road To USA Tour,"Just in time for the US tour of Tiwa Savage. Mavins Dj Big N presents to you the Tiwa Savage mix with all the hits from the SMD first lady that you need to know about.
Download at http://bit.ly/tiwasavagemix",2016-07-21 11:03:33,29086,283,0.0,34.0,PT1H3M44S,hd,false,1900-01-01 11:03:33,July,Thursday,3824.0,2016-07-21
LWvNuHSLhzE,MavinRecords,New Trailer Alert!! Motion Picture Music Video Coming Soon From D'Prince,New Trailer Alert!! Motion Picture Music Video Coming Soon From D'Prince #Anticipate,2016-07-19 13:08:33,29476,42,0.0,4.0,PT15S,hd,false,1900-01-01 13:08:33,July,Tuesday,15.0,2016-07-19
PxQUbZ_V0KU,MavinRecords,An.Ti.Ci.Pate.  D'Prince. SMD 🎬🎥  🔥🔥,Subscribe to our YouTube Channel to get notified when this 🎬🎥  🔥🔥 is released,2016-07-16 19:29:50,8774,68,0.0,9.0,PT17S,hd,false,1900-01-01 19:29:50,July,Saturday,17.0,2016-07-16
HcY31aU2mM4,MavinRecords,History in the making!  Key To The City premiered on Old Man Ebro's Beat's 1 Show on Apple Music,History in the making. Tiwa Savage's Key To The City premiered on Old Man Ebro's Beat's 1 Show on Apple Music. Key to the City is one of the many hits on Tiwa Savage's critically acclaimed RED Album. Get the album at http://bit.ly/RedAlbum-iTunes-AppleMusic,2016-07-13 01:54:52,6817,56,0.0,7.0,PT58S,hd,false,1900-01-01 01:54:52,July,Wednesday,58.0,2016-07-13
YwrdGPbgqjU,MavinRecords,Snaps from Prom Night with Reekado Banks,Snaps from Prom Night with Reekado Banks,2016-07-10 02:46:40,9435,119,0.0,5.0,PT2M31S,hd,false,1900-01-01 02:46:40,July,Sunday,151.0,2016-07-10
S0F6ZElvc8w,MavinRecords,Snaps from When Korede Bello pulled up to Morola's birthday party,"Snaps from When Korede Bello pulled up to Morola's birthday party. For more snaps from Korede Bello, follow him on Snapchat: KoredeBello",2016-06-28 00:44:15,9870,102,0.0,3.0,PT1M15S,sd,false,1900-01-01 00:44:15,June,Tuesday,75.0,2016-06-28
_O72Vp_M9LE,MavinRecords,Snaps from Korede Bello thrilling the NYSC in OYO State,"Snaps from Korede Bello thrilling the NYSC in OYO State, performing many of his hits including Godwin and Romantic.",2016-06-26 00:43:31,12180,160,0.0,20.0,PT2M34S,sd,false,1900-01-01 00:43:31,June,Sunday,154.0,2016-06-26
LaeIpsaPKno,MavinRecords,Reekado Banks - Standard ( Official Music Video ),"Reekado Banks - Standard ( Official Music Video ). 

Get the Song:
iTunes - http://bit.ly/reekadostandarditunescss
Apple Music - http://bit.ly/standardapplemusiccss
Spotify - http://bit.ly/standardspotifycss
MP3 Download - http://bit.ly/standarddownloadnjo

Follow Reekado Banks:
Instagram - http://instagram.com/reekadobanks
Snapchat - reekadobanks1
Facebook - https://www.facebook.com/reekadobanksofficial/
Twitter - http://twitter.com/reekadobanks",2016-06-23 18:40:48,922064,4724,0.0,303.0,PT3M13S,hd,false,1900-01-01 18:40:48,June,Thursday,193.0,2016-06-23
pvbljIv1Ymc,MavinRecords,Snaps of Korede Bello supporting the sickle cell walk with the first lady of Kogi State,Snaps of Korede Bello supporting the sickle cell walk with the first lady of Kogi State,2016-06-23 12:20:59,8710,81,0.0,12.0,PT35S,sd,false,1900-01-01 12:20:59,June,Thursday,35.0,2016-06-23
t18Ghq909pE,MavinRecords,#Fanluv - Incredible dance cover to Reekado Banks Standard by The Cymbals Dance Crew,Watch the full video at https://www.youtube.com/watch?v=ZjhbdDGif4c,2016-06-11 16:26:50,7302,145,0.0,8.0,PT1M9S,hd,false,1900-01-01 16:26:50,June,Saturday,69.0,2016-06-11
eJNrl80TbtU,MavinRecords,😂😂 Tiwa Savage #snapchat wilding to #TheBest by Dr Sid. What happened to her face 😂😂 ?,😂😂 Tiwa Savage #snapchat wilding to that brand new #TheBest by Dr Sid,2016-06-09 16:36:37,11500,187,0.0,17.0,PT39S,hd,false,1900-01-01 16:36:37,June,Thursday,39.0,2016-06-09
