video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Year,Release_Month, Release_Day,Date,TotalSecs
O06XM7_P4x4,MavinRecords,Di'Ja - Oh Radio ( House Version ),Di'Ja - Oh Radio ( House Version ),2017-08-24 20:42:42,50375,1027,0,120,PT3M56S,hd,false,1900-01-01 20:42:42,2017,August,Thursday,2017-08-24,236.0
Q9tOE5FI0Ko,MavinRecords,Di'Ja - Oh Radio ( Alternate Version ),Di'Ja - Oh Radio ( Alternate Version ),2017-08-24 20:41:55,167967,1793,0,131,PT3M56S,hd,false,1900-01-01 20:41:55,2017,August,Thursday,2017-08-24,236.0
iwEwrAWAQCw,MavinRecords,DJ Big N x Tiwa Savage x Burna Boy - Anything ( For You ),DJ Big N x Tiwa Savage x Burna Boy - Anything ( For You ),2017-08-21 19:08:35,31329,569,0,40,PT3M16S,hd,false,1900-01-01 19:08:35,2017,August,Monday,2017-08-21,196.0
yiE6BVjK1Fk,MavinRecords,Reekado Banks - Easy ( JeJe ),"Reekado Banks - Easy ( JeJe ), produced by Altims

Follow Reekado Banks
Instagram: http://instagram.com/reekadobanks",2017-07-29 17:25:20,535578,3992,0,217,PT3M21S,hd,false,1900-01-01 17:25:20,2017,July,Saturday,2017-07-29,201.0
oJuKlnSeeqg,MavinRecords,Reekado Banks - Kiss Me,"Reekado Banks - Kiss Me, produced by Altims

Follow Reekado Banks
Instagram: http://instagram.com/reekadobanks",2017-07-29 17:24:58,277375,2488,0,160,PT3M19S,hd,false,1900-01-01 17:24:58,2017,July,Saturday,2017-07-29,199.0
ZaTf-Zjs9wI,MavinRecords,D'Prince Ft.  Wizkid - So Nice Lyrics Video,D'Prince Ft.  Wizkid - So Nice Lyrics Video. Song available on iTunes and all streaming services. Download version at http://bit.ly/new-dprince,2017-07-27 13:32:18,28542,520,0,28,PT3M,hd,false,1900-01-01 13:32:18,2017,July,Thursday,2017-07-27,180.0
nWbhVrkAn80,MavinRecords,"Highlights of Korede Bello in Bamako, Mali - #BellovedTour","Highlights of Korede Bello in Bamako, Mali - #BellovedTour",2017-07-26 14:56:05,31799,451,0,22,PT1M,hd,false,1900-01-01 14:56:05,2017,July,Wednesday,2017-07-26,60.0
9etkMOlY6KY,MavinRecords,Johnny Drille - Romeo & Juliet ( Official Lyrics Video ),"Johnny Drille - Romeo & Juliet ( Official Lyrics Video )

Get Romeo & Juliet:
Spotify: http://bit.ly/rj-spotify

Follow Johnny Drille:
Instagram: http://instagram.com/johnnydrille
Twitter: http://twitter.com/johnnydrille",2017-07-24 09:48:38,168622,2500,0,119,PT4M36S,hd,false,1900-01-01 09:48:38,2017,July,Monday,2017-07-24,276.0
Zpc52Dh3lSw,MavinRecords,DJ Kaywise X Tiwa Savage - Informate,DJ Kaywise X Tiwa Savage - Informate,2017-07-20 10:03:45,9875,323,0,30,PT3M19S,hd,false,1900-01-01 10:03:45,2017,July,Thursday,2017-07-20,199.0
lwSG0L3pPB0,MavinRecords,"Highlights of Iyanya and Korede Bello in Kampala, Uganda - #ANightWithTheMavins.","Highlights of Iyanya and Korede Bello in Kampala, Uganda - #ANightWithTheMavins.",2017-07-17 10:38:19,16466,256,0,16,PT1M1S,hd,false,1900-01-01 10:38:19,2017,July,Monday,2017-07-17,61.0
u9xFr8LwlhU,MavinRecords,Johnny Drille - Romeo & Juliet ( Official Audio ),Johnny Drille - Romeo & Juliet ( Official Audio ),2017-07-14 09:39:25,224925,3866,0,420,PT4M31S,hd,false,1900-01-01 09:39:25,2017,July,Friday,2017-07-14,271.0
l99uyTdawV4,MavinRecords,Johnny Drille working in the Mavin studio: New music coming soon....,"Johnny Drille is hard at work on the follow up to his incredible Mavin debut music video ""Wait For Me"".  Watch the ""Wait For Me"" music video at https://www.youtube.com/watch?v=ab9dtAuosMw",2017-07-11 23:26:53,11693,168,0,10,PT28S,hd,false,1900-01-01 23:26:53,2017,July,Tuesday,2017-07-11,28.0
nsMDOx1elUc,MavinRecords,Highlights of D'Prince at The Beat 99.9 FM talking about his 3 new 💣💣💣,"D'Prince went to The Beat 99.9 FM to talk about his 3 new 💣💣💣 which feature Don Jazzy and Wizkid with production from Altims and Don Jazzy. #Guys, #Mofe & #SoNice are out now. Get them at  http://bit.ly/new-dprince",2017-07-10 13:56:41,8687,90,0,8,PT59S,hd,false,1900-01-01 13:56:41,2017,July,Monday,2017-07-10,59.0
1M7wZ2LkuWs,MavinRecords,D'Prince - Mofe,D'Prince - Mofe,2017-07-06 21:58:51,19408,326,0,41,PT3M35S,hd,false,1900-01-01 21:58:51,2017,July,Thursday,2017-07-06,215.0
X0EqZvhMMX8,MavinRecords,D'Prince - Guys Ft. Don Jazzy,,2017-07-06 21:58:26,32782,375,0,42,PT3M43S,hd,false,1900-01-01 21:58:26,2017,July,Thursday,2017-07-06,223.0
3yiY3vZ8GdE,MavinRecords,D'Prince - So Nice Ft. Wizkid,,2017-07-06 21:58:05,132434,1826,0,173,PT3M,hd,false,1900-01-01 21:58:05,2017,July,Thursday,2017-07-06,180.0
y4g8UxaH0_0,MavinRecords,"#ANightWithMavins - Iyanya and Korede Bello Live In Kampala, Uganda","#ANightWithMavins - Iyanya and Korede Bello Live In Kampala, Uganda",2017-06-29 12:57:12,9417,171,0,13,PT52S,hd,false,1900-01-01 12:57:12,2017,June,Thursday,2017-06-29,52.0
jeua2iPxvWY,MavinRecords,LadiPoe - Man Already ( Official Music Video ),"Mavin Records rapper LADIPOE debuts the visuals to his fire track ""Man Already"",  produced by Altims. The video was shot entirely in London by JM Films' Tshisz Nelson. 
Get ""Man Already"" here: http://bit.ly/poe-manalready",2017-06-28 16:34:29,43979,920,0,81,PT3M5S,hd,false,1900-01-01 16:34:29,2017,June,Wednesday,2017-06-28,185.0
YoRRGwIOwtQ,MavinRecords,Highlights of Korede Bello and Reekado Banks Performing At The Glo Mega Music Tour,Highlights of Korede Bello and Reekado Banks Performing At The Glo Mega Music Tour Stop At Eko Hotel,2017-06-28 13:56:37,10649,179,0,19,PT50S,hd,false,1900-01-01 13:56:37,2017,June,Wednesday,2017-06-28,50.0
xpcQQFSgeoU,MavinRecords,Out Now !! - All Over By Tiwa Savage,"Watch the music video to Tiwa Savage's smash hit ""All Over"" at https://www.youtube.com/watch?v=dFBQzRNsMK0",2017-06-21 18:43:01,23753,299,0,21,PT1M,hd,false,1900-01-01 18:43:01,2017,June,Wednesday,2017-06-21,60.0
KI4Dg6nrFDk,MavinRecords,Iyanya - Hold On ( Official Music Video ),"The Visuals of Hold On by Iyanya. Off the Signature EP. Get it at http://bit.ly/iyanya-signature

Follow Iyanya
Instagram - http://instagram.com/iyanya
Twitter - http://twitter.com/iyanya",2017-06-16 12:14:01,2042278,10794,0,705,PT7M21S,hd,false,1900-01-01 12:14:01,2017,June,Friday,2017-06-16,441.0
wycq5qTSXVU,MavinRecords,Trailer: Iyanya - Hold On Music Video,Iyanya - Hold On Music Video Trailer.  Song from Iyanya's Signature EP. Get it at http://bit.ly/iyanya-signature,2017-06-15 11:48:35,41931,716,0,60,PT3M40S,hd,false,1900-01-01 11:48:35,2017,June,Thursday,2017-06-15,220.0
YThA-wazmfU,MavinRecords,New Music Video From Korede Bello - Butterfly ( Trailer ),Watch The New Music Video From Korede Bello - Butterfly At https://www.youtube.com/watch?v=nlnFYemnr1o,2017-06-06 09:19:39,27329,598,0,40,PT1M1S,hd,false,1900-01-01 09:19:39,2017,June,Tuesday,2017-06-06,61.0
nmxbDqA-2Iw,MavinRecords,Trailer - New Music Video From Reekado Banks - Move Ft. Vanessa Mdee,Watch The New Music Video From Reekado Banks - Move Ft. Vanessa Mdee at https://www.youtube.com/watch?v=5qREzfM9uWc,2017-06-02 13:03:44,21246,423,0,22,PT1M1S,hd,false,1900-01-01 13:03:44,2017,June,Friday,2017-06-02,61.0
Xh_NHVkmy40,MavinRecords,DNA - How Can ( Official Music Video ),The visuals to the Mavin debut single of DNA. Song produced by Don Jazzy.  Get it at http://bit.ly/howcanmusicvideo,2017-05-24 12:15:24,615947,6884,0,429,PT3M50S,hd,false,1900-01-01 12:15:24,2017,May,Wednesday,2017-05-24,230.0
QO1TJA1HeiQ,MavinRecords,Mavins Performing At The Mega Concert After KUNDE In Ouagadougou,"Mavins Performing At The Mega Concert After KUNDE In Ouagadougou, Burkina Faso",2017-05-08 09:48:26,13773,197,0,14,PT1M1S,hd,false,1900-01-01 09:48:26,2017,May,Monday,2017-05-08,61.0
JPPFXG20EGA,MavinRecords,Reekado Banks Performs At The Unilever Sales Seminar In Abeokuta,Reekado Banks Performs At The Unilever Sales Seminar In Abeokuta,2017-05-04 14:12:26,5068,100,0,8,PT1M1S,hd,false,1900-01-01 14:12:26,2017,May,Thursday,2017-05-04,61.0
-Dj-ixJ37lo,MavinRecords,"Iyanya Pop-Up At The Palms Mall In Lekki, Lagos",Mavin superstar Iyanya surprises mall goers with a memorable pop-up performance organized by the Temple Management Company.  The interactive performance included songs from his  recently released Signature EP and some of his classics. The Signature EP is available on iTunes and all streaming services. Get it at http://bit.ly/iyanya-signature,2017-05-04 11:55:11,15284,249,0,20,PT9M44S,hd,false,1900-01-01 11:55:11,2017,May,Thursday,2017-05-04,584.0
PdRDf6hBI8M,MavinRecords,Dr Sid - Greater Things ( Audio ),,2017-05-01 17:53:29,21466,482,0,43,PT3M20S,hd,false,1900-01-01 17:53:29,2017,May,Monday,2017-05-01,200.0
bCsRkoxcReI,MavinRecords,Di'Ja - Wan Chop ( Official Music Video ),"Music is the food of the soul and Di’ja perfectly reiterates this in this happy, playful mid tempo tune titled “Wan Chop”. She describes her music and style in culinary metaphors and then makes a global invite to her fans across the world to come have a taste of her music, style and personality.  Download the Don Jazzy produced song at http://bit.ly/dija-wanchop",2017-04-29 13:38:55,521359,6550,0,351,PT3M20S,hd,false,1900-01-01 13:38:55,2017,April,Saturday,2017-04-29,200.0
DQcgPEMZqEk,MavinRecords,#TiwaAllOver Fan Love Spotlight - @xoxoashlvy_ and @officialbluedizz on Instagram,"Join the #TiwaAllOver movement. Get the song at http://bit.ly/tiwasavage-allover

Via @xoxoashlvy_ on Instagram: Song: ""#AllOver by @tiwasavage #TiwaAllOver w / @officialbluedizz 💚 TAG FRIENDS😇 and tag @tiwasavage 🇳🇬🇳🇬🇳🇬""

Subscribe to @xoxoashlvy_ and @officialbluedizz's YouTube Channel at https://www.youtube.com/channel/UCwAaqxju5gDIZFfQ6Q1N2Pw",2017-04-21 15:15:40,26838,550,0,17,PT56S,hd,false,1900-01-01 15:15:40,2017,April,Friday,2017-04-21,56.0
0-f2wecuO0M,MavinRecords,"#TiwaAllOver Social Media Love Vol 2 - Videos from fans, Tiwa and the Mavins","#TiwaAllOver Social Media Love Vol 2 - Videos from fans, Tiwa and the Mavins. Get the All Over song by Tiwa Savage at http://bit.ly/tiwasavage-allover",2017-04-20 16:14:08,9394,173,0,15,PT5M56S,hd,false,1900-01-01 16:14:08,2017,April,Thursday,2017-04-20,356.0
KgTZIM_iSjY,MavinRecords,DNA peforming their How Can single at Bells University,The newest Mavins DNA performing their debut single How Can at Bells University. Get How Can at http://bit.ly/dna-howcan,2017-04-20 13:25:13,5806,86,0,8,PT1M34S,hd,false,1900-01-01 13:25:13,2017,April,Thursday,2017-04-20,94.0
9efSZetNNVw,MavinRecords,#TiwaAllOver Fan Love Spotlight - @theg0ldenchild_ on Instagram,"Join the #TiwaAllOver movement. Get the song at http://bit.ly/tiwasavage-allover

Via @theg0ldenchild on Instagram: ""_Didn't get any Easter pics but this new @tiwasavage on repeat!🔥😊 Lmao @youngassata__ me and I'm not even doing anything 😂
Follow @queendom.empire for more 😬
#afterchurchvibes #happyeaster #allover #TiwaAllOver @babyfreshmavin #chopdaily #AfroBea""",2017-04-19 16:59:00,7888,147,0,11,PT1M18S,hd,false,1900-01-01 16:59:00,2017,April,Wednesday,2017-04-19,78.0
bjvsJnZwuhU,MavinRecords,POE - Man Already ( Official Audio ),Man Already is the Mavin debut single of Poe. Produced by Altims. Get it at http://bit.ly/poe-manalready,2017-04-17 19:41:46,17182,321,0,48,PT2M45S,hd,false,1900-01-01 19:41:46,2017,April,Monday,2017-04-17,165.0
eNduM24EVEM,MavinRecords,Iyanya delights newlyweds with a surprise #BowForYou performance at the Ikoyi Registry #IyanyaPopUp,Singer and Mavin superstar Iyanya delights newlyweds with a surprise performance at the Ikoyi Registry; serenading the new couples with Bow For You and Baby Answer from his Signature EP. The EP is available on iTunes and streaming services http://bit.ly/iyanya-signature,2017-04-15 14:51:54,9720,180,0,16,PT9M59S,hd,false,1900-01-01 14:51:54,2017,April,Saturday,2017-04-15,599.0
GAET5ghsT1U,MavinRecords,Snaps from Reekado Banks performing at Benson & Hedges Freshout Party,Snaps from Reekado Banks performing at Benson & Hedges Freshout Party,2017-04-14 21:14:38,6057,76,0,6,PT1M53S,hd,false,1900-01-01 21:14:38,2017,April,Friday,2017-04-14,113.0
iRHigQ62bsM,MavinRecords,Tiwa Savage - All Over ( Official Audio ),All Over is a brand new jam from the Mavin First Lady Tiwa Savage. Song produced by Baby Fresh. Get it at https://itun.es/us/jE_ajb?i=1224996746,2017-04-13 15:32:57,1060464,8405,0,377,PT3M32S,hd,false,1900-01-01 15:32:57,2017,April,Thursday,2017-04-13,212.0
WMT7xjqzmh8,MavinRecords,"#TiwaAllOver: DJ Big N, the official Mavin DJ going in on Tiwa Savage's All Over","#TiwaAllOver: DJ Big N, the official Mavin DJ going in on Tiwa Savage's All Over. Get the song at http://bit.ly/tiwasavage-allover",2017-04-13 11:12:16,7521,123,0,10,PT1M19S,hd,false,1900-01-01 11:12:16,2017,April,Thursday,2017-04-13,79.0
wQ73vXIjSiM,MavinRecords,Don Jazzy hilariously jamming to Tiwa Savage's new smash hit hit All Over,Don Jazzy Jamming to Tiwa Savage's new smash hit hit All Over. Get the song at http://bit.ly/tiwasavage-allover,2017-04-12 21:31:54,43198,492,0,70,PT1M46S,hd,false,1900-01-01 21:31:54,2017,April,Wednesday,2017-04-12,106.0
xRVl76ksoHU,MavinRecords,"#TiwaAllOver Social Media Love Vol 1 - Videos from fans, Tiwa and the Mavins","#TiwaAllOver Social Media Love - Videos from fans, Tiwa and the Mavins. Get the All Over song by Tiwa Savage at http://bit.ly/tiwasavage-allover",2017-04-12 16:10:59,22602,381,0,23,PT6M56S,hd,false,1900-01-01 16:10:59,2017,April,Wednesday,2017-04-12,416.0
U4O_cmz_1GM,MavinRecords,#TiwaAllOver Fan Luv  Dance Video - @moyo_doherty and @vaniciaga_,"Salute @moyo_doherty and @vaniciaga_  for making this incredible dance video on Instagram. Get the new smash hit ""All Over"" by Tiwa Savage at http://bit.ly/tiwasavage-allover",2017-04-12 13:59:38,5846,184,0,13,PT56S,sd,false,1900-01-01 13:59:38,2017,April,Wednesday,2017-04-12,56.0
59MWbfd365U,MavinRecords,Dr Sid's radio run for his new smash single - We Up,Dr Sid's radio run for his new smash single - We Up. Get the song at http://bit.ly/drsid-weup,2017-04-11 20:34:52,6833,103,0,6,PT1M1S,hd,false,1900-01-01 20:34:52,2017,April,Tuesday,2017-04-11,61.0
40uJHm6NSSs,MavinRecords,DNA SA Diaries. A recap of the new Mavins trip to South Africa,"DNA SA Diaries. A recap of the new Mavins trip to South Africa, highlighted by a visit to the #BBNaija house.",2017-04-09 18:55:28,12470,207,0,20,PT3M24S,hd,false,1900-01-01 18:55:28,2017,April,Sunday,2017-04-09,204.0
cKypNRZMXsM,MavinRecords,New Music Video Out !! - Biggy Man By Reekado Banks Ft. Falz,New club banger from Reekado Banks ft Falz TheBahdGuy. Watch at http://youtube.com/reekadobanks,2017-04-03 14:19:53,5352,120,0,8,PT38S,hd,false,1900-01-01 14:19:53,2017,April,Monday,2017-04-03,38.0
BzZDr8-mixs,MavinRecords,Di'Ja performs at She Rocks and also receives March honoree award,,2017-04-02 15:32:45,6143,106,0,6,PT1M,hd,false,1900-01-01 15:32:45,2017,April,Sunday,2017-04-02,60.0
jYibiI2jEI0,MavinRecords,Iyanya - Odoyewu,,2017-03-29 22:17:28,217801,2252,0,102,PT4M3S,hd,false,1900-01-01 22:17:28,2017,March,Wednesday,2017-03-29,243.0
vJkRsETC77k,MavinRecords,Iyanya - Hold On,,2017-03-29 22:16:51,48884,554,0,34,PT3M10S,hd,false,1900-01-01 22:16:51,2017,March,Wednesday,2017-03-29,190.0
NzXrHw7gAe8,MavinRecords,Iyanya - Baby Answer,,2017-03-29 22:16:06,160476,1498,0,68,PT3M23S,hd,false,1900-01-01 22:16:06,2017,March,Wednesday,2017-03-29,203.0
FBnyy3igWDo,MavinRecords,Iyanya  - Not Forgotten Ft. Poe,,2017-03-29 22:15:21,42548,496,0,48,PT3M45S,hd,false,1900-01-01 22:15:21,2017,March,Wednesday,2017-03-29,225.0
E_NPZ52FN6s,MavinRecords,Iyanya - Celebrate,,2017-03-29 22:14:16,42711,490,0,35,PT2M39S,hd,false,1900-01-01 22:14:16,2017,March,Wednesday,2017-03-29,159.0
KvY_uGIRZqQ,MavinRecords,Iyanya - Nobody Has To Know,,2017-03-29 22:13:31,36437,382,0,51,PT2M48S,hd,false,1900-01-01 22:13:31,2017,March,Wednesday,2017-03-29,168.0
1_-r1Zvw4aQ,MavinRecords,Iyanya - Bow For You,,2017-03-29 22:12:40,107072,1098,0,69,PT2M49S,hd,false,1900-01-01 22:12:40,2017,March,Wednesday,2017-03-29,169.0
WVls8RMgSfs,MavinRecords,Iyanya - Up To Something Ft. Don Jazzy & Dr Sid,,2017-03-29 22:11:28,62501,604,0,31,PT3M28S,hd,false,1900-01-01 22:11:28,2017,March,Wednesday,2017-03-29,208.0
lbZD7YFACPY,MavinRecords,Iyanya photo shoot behind the scenes. Signature EP coming soon.,"Behind the scenes of the photo shoot session of @iyanya at the Kelechi Amadi Obi Studio. @iyanya's Signature EP coming soon.

Song: Hold On by Iyanya. Available on all digital stores. Download at http://bit.ly/iyanya-holdon",2017-03-26 16:25:29,10940,159,0,7,PT1M12S,hd,false,1900-01-01 16:25:29,2017,March,Sunday,2017-03-26,72.0
GtCFj92t-Qk,MavinRecords,Dr Sid performing at the Quantum Awards,"Dr Sid performing at the Quantum Awards
Songs:
Kabiyesi by Dr Sid
Pop Something by Dr Sid",2017-03-26 14:10:29,6252,79,0,2,PT1M1S,hd,false,1900-01-01 14:10:29,2017,March,Sunday,2017-03-26,61.0
-j3tcif1YYM,MavinRecords,#TBT - Valentine's day with Korede Bello,See how @koredebello spent his Valentine's day. Thank you to Taxify and Hans & Rene for the support.,2017-03-23 15:37:03,23443,482,0,23,PT3M37S,hd,false,1900-01-01 15:37:03,2017,March,Thursday,2017-03-23,217.0
4cbCb1dCPZo,MavinRecords,Iyanya - Hold On Lyrics Video (contest in description ),"Mime & Record a video of yourself Dancing & Singing along to #HoldOn in the most awkward place😉 for a chance to win a cash prize...
Post on Instagram & Tag @iyanya @thetemplecompany and @iyanya will repost the Video. The person with the most likes on @iyanya's page wins. Winner will be announced on the 28th March. Goodluck 😘🚨🔥#mtnnigeria #templemanagement #Mavin",2017-03-22 20:01:30,29893,661,0,40,PT3M16S,hd,false,1900-01-01 20:01:30,2017,March,Wednesday,2017-03-22,196.0
_RuEcDSRCiY,MavinRecords,Behind The Scenes Instagram Story Of Biggie Man Video Shoot With Falz The Bahd Guy,Behind The Scenes Instagram Story Of Biggie Man Video Shoot With Falz The Bahd Guy. Biggie Man is on Reekado Banks' debut album Spotlight which is available on all digital stores,2017-03-16 20:51:40,4706,88,0,7,PT3M23S,hd,false,1900-01-01 20:51:40,2017,March,Thursday,2017-03-16,203.0
P_jLL_v2J-Y,MavinRecords,Reekado Banks In Port Harcourt,Recent performance by Reekado Banks in Port Harcourt,2017-03-15 15:54:45,4715,85,0,7,PT44S,hd,false,1900-01-01 15:54:45,2017,March,Wednesday,2017-03-15,44.0
3iGNe5aJSoo,MavinRecords,Dr Sid performing We Up at GQ lounge,GQ lounge in Ilorin turnt all the way up with Dr Sid performing his new smash hit #WeUp. Avaialble on all digital stores. Download at http://bit.ly/drsid-weup,2017-03-15 14:49:16,4391,47,0,4,PT51S,hd,false,1900-01-01 14:49:16,2017,March,Wednesday,2017-03-15,51.0
SSPtm_tGpPk,MavinRecords,Highlights from Korede Bello's Belloved album listening party,Korede Bello's Belloved album out now. Get it at http://bit.ly/bellovedthealbum,2017-03-14 15:47:53,11879,223,0,13,PT1M,hd,false,1900-01-01 15:47:53,2017,March,Tuesday,2017-03-14,60.0
XFScAuBs6Wk,MavinRecords,"Dr Sid performs his new hit single ""We Up"" on SuperSport","Download the song at http://bit.ly/drsid-weup-download-njo
Buy and Stream at https://itun.es/i67K6dX",2017-03-14 13:21:35,3254,47,0,4,PT1M1S,hd,false,1900-01-01 13:21:35,2017,March,Tuesday,2017-03-14,61.0
DcE4SVG2jwQ,MavinRecords,Korede Bello - FAVORITE SONG,,2017-03-11 22:18:37,90635,1277,0,128,PT4M19S,hd,false,1900-01-01 22:18:37,2017,March,Saturday,2017-03-11,259.0
nuFwrDQhgik,MavinRecords,Korede Bello - GOODTIME,,2017-03-11 22:18:36,35010,514,0,37,PT2M44S,hd,false,1900-01-01 22:18:36,2017,March,Saturday,2017-03-11,164.0
NLXvA_lR08I,MavinRecords,Korede Bello -KOREDE,,2017-03-11 22:18:35,110070,1412,0,79,PT3M26S,hd,false,1900-01-01 22:18:35,2017,March,Saturday,2017-03-11,206.0
kBoMpnmt4WI,MavinRecords,Korede Bello - ESE BABA,,2017-03-11 22:18:35,58864,759,0,35,PT3M2S,hd,false,1900-01-01 22:18:35,2017,March,Saturday,2017-03-11,182.0
RQ_fnMZVtWw,MavinRecords,Korede Bello - YOUNG PRESIDO,,2017-03-11 22:18:34,22088,264,0,26,PT3M13S,hd,false,1900-01-01 22:18:34,2017,March,Saturday,2017-03-11,193.0
LjqQFIn42fc,MavinRecords,Korede Bello - IF YOU SMILE,,2017-03-11 22:18:33,55453,768,0,48,PT3M35S,hd,false,1900-01-01 22:18:33,2017,March,Saturday,2017-03-11,215.0
ax8zIsJ-Y7Q,MavinRecords,Korede Bello - MY PEOPLE,,2017-03-11 22:18:32,56924,762,0,51,PT3M19S,hd,false,1900-01-01 22:18:32,2017,March,Saturday,2017-03-11,199.0
S5B0zzXt02E,MavinRecords,Korede Bello - BUTTERFLY,,2017-03-11 22:18:31,103673,1290,0,77,PT3M,hd,false,1900-01-01 22:18:31,2017,March,Saturday,2017-03-11,180.0
W8csnzvnaKw,MavinRecords,Korede Bello - LET HIM GO,,2017-03-11 22:18:31,118365,1594,0,102,PT3M33S,hd,false,1900-01-01 22:18:31,2017,March,Saturday,2017-03-11,213.0
yPo2ykfcRJ8,MavinRecords,Korede Bello - REPETE,,2017-03-11 22:18:30,69218,874,0,61,PT3M28S,hd,false,1900-01-01 22:18:30,2017,March,Saturday,2017-03-11,208.0
aUERuDwovDE,MavinRecords,Korede Bello - OH BAYBE ( HERMOSA ),,2017-03-11 22:18:29,167085,2232,0,110,PT3M10S,hd,false,1900-01-01 22:18:29,2017,March,Saturday,2017-03-11,190.0
ab9dtAuosMw,MavinRecords,Johnny Drille - Wait For Me (Official Music Video),,2017-03-08 09:04:13,8653344,82783,0,5386,PT4M50S,hd,false,1900-01-01 09:04:13,2017,March,Wednesday,2017-03-08,290.0
-g87cKhAbmg,MavinRecords,Iyanya - Hold On,,2017-03-07 09:06:54,203745,2317,0,166,PT3M10S,hd,false,1900-01-01 09:06:54,2017,March,Tuesday,2017-03-07,190.0
fdiMT5GIlBA,MavinRecords,Dr. Sid - We Up (Dance Video),"Download the song at http://bit.ly/drsid-weup-download-njo
Buy and Stream at https://itun.es/i67K6dX",2017-03-07 00:23:21,744959,11803,0,86,PT3M36S,hd,false,1900-01-01 00:23:21,2017,March,Tuesday,2017-03-07,216.0
W7p7EvIrEPE,MavinRecords,Dr Sid - We Up  ( Lyrics Video ),SMD presents #WeUp by the great doctor himself Dr Sid. Produced by the music genius @Altimsmavin. Download at http://bit.ly/drsid-weup-download-njo,2017-03-06 15:20:54,31687,816,0,64,PT3M30S,hd,false,1900-01-01 15:20:54,2017,March,Monday,2017-03-06,210.0
oUjDLg0d0ro,MavinRecords,DNA - How Can,"The SUPREME MAVIN DYNASTY brings you the dynamic duo DNA ( @itz_dna ) made up of Clint and Blair ( @clintisdna & @blairisdna ). This is  their debut single ""How Can"" #MavinActivated. 

Download the MP3 at http://bit.ly/dna-howcan-download-njo",2017-03-03 06:25:15,176016,2389,0,188,PT3M30S,hd,false,1900-01-01 06:25:15,2017,March,Friday,2017-03-03,210.0
BJAWLhiqBYs,MavinRecords,"Mavins Activated: Poe, Johnny Drille and DNA","Meet and welcome the rapper's rapper POE ( @Ladipoe ) to the SUPREME MAVIN DYNASTY. #MavinActivated

Meet and welcome the super talented Johnny Drille ( @johnnydrille ) to the SUPREME MAVIN DYNASTY. #MavinActivated

Meet and welcome the dangerous dynamic duo DNA ( @itz_dna ) made up of Clint and Blair ( @clintisdna & @blairisdna ) to the SUPREME MAVIN DYNASTY. #MavinActivated",2017-03-01 09:47:03,22874,164,0,10,PT26S,hd,false,1900-01-01 09:47:03,2017,March,Wednesday,2017-03-01,26.0
7o0RFYn4_fc,MavinRecords,#MavinActivated - Poe,Meet and welcome the rapper's rapper POE ( @Ladipoe ) to the SUPREME MAVIN DYNASTY. #MavinActivated,2017-02-28 21:05:59,6671,80,0,10,PT1M1S,hd,false,1900-01-01 21:05:59,2017,February,Tuesday,2017-02-28,61.0
Gq_ELczqtU4,MavinRecords,#MavinActivated - DNA,Meet and welcome the dangerous dynamic duo DNA ( @itz_dna ) made up of Clint and Blair ( @clintisdna & @blairisdna ) to the SUPREME MAVIN DYNASTY. #MavinActivated,2017-02-28 21:03:34,9104,77,0,9,PT1M,hd,false,1900-01-01 21:03:34,2017,February,Tuesday,2017-02-28,60.0
dFYEjmPRsXo,MavinRecords,#MavinActivated - Johnny Drille,Meet and welcome the super talented Johnny Drille ( @johnnydrille ) to the SUPREME MAVIN DYNASTY. #MavinActivated,2017-02-28 20:57:17,10575,134,0,14,PT1M1S,hd,false,1900-01-01 20:57:17,2017,February,Tuesday,2017-02-28,61.0
uWphb3Tf-kY,MavinRecords,Korede Bello X Kelly Rowland - Do Like That Remix,"Korede Bello X Kelly Rowland - Do Like That Remix

****New Single From Korede Bello****
Check out the music video for Korede's new single Work It at https://www.youtube.com/watch?v=to5hW5jFV3I",2017-02-22 17:26:32,1440735,22972,0,206,PT3M33S,hd,false,1900-01-01 17:26:32,2017,February,Wednesday,2017-02-22,213.0
ERZ_8N_ouqw,MavinRecords,Reekado Banks Shuts Down Minna,"Highlights from Reekado Banks' recent concert in Minna, Nigeria",2017-02-20 12:01:28,22408,289,0,21,PT5M12S,hd,false,1900-01-01 12:01:28,2017,February,Monday,2017-02-20,312.0
Yy2pIPo_FJs,MavinRecords,Di'Ja - Air ( Official Music Video ),"Di'Ja - Air, produced by BabyFresh

Get Air On iTunes/Apple Music:
https://itun.es/us/x6RDhb?i=1198964450",2017-01-26 12:55:08,266372,2589,0,155,PT3M42S,hd,false,1900-01-01 12:55:08,2017,January,Thursday,2017-01-26,222.0
EaJYc5DkJj8,MavinRecords,New Music Video Out !! - Ladies and Gentlemen By Reekado Banks,New music video from Reekado Banks which has the whole nation dancing to #ijoREEKY. Watch Ladies and Gentlemen at http://youtube.com/reekadobanks,2017-01-23 10:43:48,12908,235,0,3,PT36S,hd,false,1900-01-01 10:43:48,2017,January,Monday,2017-01-23,36.0
